run_uuid,function_uuid,coeffs,comps,random_seed,min_loss,max_eval_acc,ds_fraction_positive
fae45126-e28d-4bf8-b06d-8ff62007698f,ae410a6d-95c7-4ed7-8782-b19d8ff742ac,"[-0.07296741008758545, 0.8592473268508911, -0.9542686939239502, -0.08352077007293701]","[[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",737964,0.019416984394192694,1.0,0.5410000085830688
3638293c-1376-4595-b73e-6559cbcf2954,ae410a6d-95c7-4ed7-8782-b19d8ff742ac,"[-0.07296741008758545, 0.8592473268508911, -0.9542686939239502, -0.08352077007293701]","[[1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",602978,0.02369465610384941,0.9960000514984131,0.5410000085830688
f9d460c1-ba4e-469f-9f26-b3c174c6423e,0f8b2cc2-513e-4cae-8b74-70cec02b259a,"[0.47001218795776367, -0.6450577974319458, -0.9922562837600708, 0.9679595232009888]","[[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",443343,0.01737314313650131,0.9980000257492065,0.40400001406669617
36c12ebf-bc41-4f4f-aa9c-1967915042c1,0f8b2cc2-513e-4cae-8b74-70cec02b259a,"[0.47001218795776367, -0.6450577974319458, -0.9922562837600708, 0.9679595232009888]","[[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",697676,0.01421589021384716,0.9980000257492065,0.42100000381469727
efb1dc91-dc2e-4449-ad9b-40a20f6f5f69,0f8b2cc2-513e-4cae-8b74-70cec02b259a,"[0.47001218795776367, -0.6450577974319458, -0.9922562837600708, 0.9679595232009888]","[[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",658228,0.5105363655090333,0.7440000176429749,0.3869999945163727
e1a21184-14ad-49c6-b716-d46fd3bc34d8,0f8b2cc2-513e-4cae-8b74-70cec02b259a,"[0.47001218795776367, -0.6450577974319458, -0.9922562837600708, 0.9679595232009888]","[[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0], [1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",835635,0.010562547199428082,0.9960000514984131,0.40400001406669617
69017217-834a-4356-9595-eb02d1725731,301ebf45-db90-4694-ad60-408b99b6a52f,"[0.15159428119659424, -0.32923996448516846, -0.3990517854690552, 0.6129494905471802]","[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",988586,0.019687085419893266,0.9940000176429749,0.4339999854564667
e8ed8f81-3e6f-40f2-a0a5-e8dca83a5e05,301ebf45-db90-4694-ad60-408b99b6a52f,"[0.15159428119659424, -0.32923996448516846, -0.3990517854690552, 0.6129494905471802]","[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",582454,0.017313543036580087,0.9980000257492065,0.43700000643730164
cc4d6aa0-4737-4313-bb77-b69eedca46c4,301ebf45-db90-4694-ad60-408b99b6a52f,"[0.15159428119659424, -0.32923996448516846, -0.3990517854690552, 0.6129494905471802]","[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",59264,0.021052096217870714,0.9960000514984131,0.414000004529953
75cf108a-6f91-40a5-bab4-c6f1f57b7033,301ebf45-db90-4694-ad60-408b99b6a52f,"[0.15159428119659424, -0.32923996448516846, -0.3990517854690552, 0.6129494905471802]","[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",565172,0.014022460460662842,0.9980000257492065,0.42800000309944153
957912aa-25ee-4d86-b7a3-32e9e6b47e98,20b5f170-c792-468e-b3d8-223f5b25ed8c,"[0.16227710247039795, 0.6604101657867432, -0.19673895835876465, -0.9610153436660767]","[[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",254730,0.008939065106213093,1.0,0.4090000092983246
c83d5383-d25e-421c-bc44-426da14b4a62,20b5f170-c792-468e-b3d8-223f5b25ed8c,"[0.16227710247039795, 0.6604101657867432, -0.19673895835876465, -0.9610153436660767]","[[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",438427,0.4721518723964691,0.7720000147819519,0.4129999876022339
fb268a6b-b691-4393-8ddf-673f785582a2,20b5f170-c792-468e-b3d8-223f5b25ed8c,"[0.16227710247039795, 0.6604101657867432, -0.19673895835876465, -0.9610153436660767]","[[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",798967,0.010211895957589149,1.0,0.3919999897480011
c605bf82-9906-4810-955e-6ed24610f1d7,20b5f170-c792-468e-b3d8-223f5b25ed8c,"[0.16227710247039795, 0.6604101657867432, -0.19673895835876465, -0.9610153436660767]","[[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",241724,0.011105447486042976,1.0,0.39800000190734863
03e0edec-a908-4dc4-8645-94ac38f8d321,e07e485b-b152-4a5f-b0a4-1a1313254f6d,"[-0.6534625291824341, -0.36897075176239014, -0.31290578842163086, 0.9375065565109253]","[[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",49605,0.020933892041444777,0.9940000176429749,0.4059999883174896
14c57581-57cb-4f19-b6df-1badf81bd456,e07e485b-b152-4a5f-b0a4-1a1313254f6d,"[-0.6534625291824341, -0.36897075176239014, -0.31290578842163086, 0.9375065565109253]","[[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",757840,0.029719158709049225,0.9960000514984131,0.4189999997615814
bd2e8899-2d84-48ab-b3ad-f4d049150cb0,e07e485b-b152-4a5f-b0a4-1a1313254f6d,"[-0.6534625291824341, -0.36897075176239014, -0.31290578842163086, 0.9375065565109253]","[[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",67481,0.027502002000808715,0.9940000176429749,0.4259999990463257
89edf9bf-7117-4216-a9f6-bc45c95ec613,e07e485b-b152-4a5f-b0a4-1a1313254f6d,"[-0.6534625291824341, -0.36897075176239014, -0.31290578842163086, 0.9375065565109253]","[[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0], [1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",564818,0.013177749045193195,0.9960000514984131,0.4180000126361847
321b9cb7-7d17-4e44-a8e5-c0422cad687f,98302ba4-7d1e-47f8-9885-8532cfb918fc,"[-0.2595953941345215, 0.49758923053741455, 0.7268927097320557, -0.9182053804397583]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",128525,0.013930235624313354,0.9960000514984131,0.5260000228881836
551d9dde-dc63-4689-b298-7a5e355d2e6c,98302ba4-7d1e-47f8-9885-8532cfb918fc,"[-0.2595953941345215, 0.49758923053741455, 0.7268927097320557, -0.9182053804397583]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",308919,0.48532831645011903,0.7540000081062317,0.5090000033378601
ae44572c-ab92-479c-886e-c380129d268e,98302ba4-7d1e-47f8-9885-8532cfb918fc,"[-0.2595953941345215, 0.49758923053741455, 0.7268927097320557, -0.9182053804397583]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",606539,0.4712818396091461,0.7620000243186951,0.4909999966621399
0f72835c-d2d5-4855-8def-6522fc7bbc4f,98302ba4-7d1e-47f8-9885-8532cfb918fc,"[-0.2595953941345215, 0.49758923053741455, 0.7268927097320557, -0.9182053804397583]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",461476,0.011351869396865368,0.9960000514984131,0.5070000290870667
29520de2-eb5f-472c-82ea-d7b928f18dd4,aca0e137-b941-48e7-9404-8470f6b3fc6f,"[0.450886607170105, -0.37745165824890137, 0.7531582117080688, -0.688219428062439]","[[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",586099,0.022651753798127176,0.9960000514984131,0.5630000233650208
a6bb9c3e-eb22-4311-a279-23f86f67589e,aca0e137-b941-48e7-9404-8470f6b3fc6f,"[0.450886607170105, -0.37745165824890137, 0.7531582117080688, -0.688219428062439]","[[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",890918,0.019896342813968657,0.9960000514984131,0.5720000267028809
c2276ae5-118c-4106-8296-5aa8323d1f34,aca0e137-b941-48e7-9404-8470f6b3fc6f,"[0.450886607170105, -0.37745165824890137, 0.7531582117080688, -0.688219428062439]","[[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",349795,0.014087404608726501,1.0,0.5630000233650208
3a945c22-55dd-4ab0-ba6a-8e4853f41831,aca0e137-b941-48e7-9404-8470f6b3fc6f,"[0.450886607170105, -0.37745165824890137, 0.7531582117080688, -0.688219428062439]","[[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",146919,0.016622764468193055,0.9920000433921814,0.5680000185966492
cdf26eb1-e788-4119-bc8d-ef4e682be2b7,4be71bfc-766d-468b-b9c0-72279d3e714c,"[0.4946765899658203, -0.9411942958831787, 0.18865978717803955, 0.23396408557891846]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",968449,0.12337648004293442,0.9140000343322754,0.36899998784065247
f6c985b9-6d9c-4a54-a886-6acb4520c750,4be71bfc-766d-468b-b9c0-72279d3e714c,"[0.4946765899658203, -0.9411942958831787, 0.18865978717803955, 0.23396408557891846]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",646963,0.008023329302668572,0.9940000176429749,0.36000001430511475
bb7b08ed-8423-4288-ba42-dcb85b7f932b,4be71bfc-766d-468b-b9c0-72279d3e714c,"[0.4946765899658203, -0.9411942958831787, 0.18865978717803955, 0.23396408557891846]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",80831,0.5070893869400025,0.690000057220459,0.3720000088214874
95d0dc5e-39e4-4db6-9cb7-08214b1aabc1,4be71bfc-766d-468b-b9c0-72279d3e714c,"[0.4946765899658203, -0.9411942958831787, 0.18865978717803955, 0.23396408557891846]","[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",272521,0.12602352601289749,0.956000030040741,0.35600000619888306
9faf9d2b-680a-49a5-970d-8a97f8620f73,82ec42f0-ce77-47d2-b6a6-fc5bcc17068e,"[0.6856578588485718, -0.22625231742858887, -0.8730696439743042, 0.2938297986984253]","[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",399567,0.0212415617108345,0.9960000514984131,0.5019999742507935
3cf67f1c-22db-4dd2-8de6-39b8e6f4eb73,82ec42f0-ce77-47d2-b6a6-fc5bcc17068e,"[0.6856578588485718, -0.22625231742858887, -0.8730696439743042, 0.2938297986984253]","[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0], [1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0], [1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]]",594668,0.022418310433626173,0.984000027179718,0.4880000054836273
